anzahl;vorname;geschlecht;position
1;Elimar;m;1
1;Elisa-Marie;w;1
1;Eliott;m;1
1;Elisandre;w;1
1;Elmar;m;1
1;Elissa;w;1
1;Elyasa;m;1
1;Eliza;w;1
1;Emanoil;m;1
1;Ella-Sophie;w;1
1;Emil-Werner;m;1
1;Ellenie;w;1
1;Endel;m;1
1;Elli-Magdalena;w;1
1;Eneas;m;1
1;Ellinah;w;1
1;Engin;m;1
1;Ellinor;w;1
1;Ennio;m;1
1;Elodie;w;1
1;Enrico;m;1
1;Else;w;1
1;Erich;m;1
1;Eléna;w;1
1;Erwin;m;1
1;Emely;w;1
1;Eser;m;1
1;Emilia-Clarissa;w;1
1;Ethan-Eve;m;1
1;Emilia-Ella;w;1
1;Evaan;m;1
1;Emily-Sophie;w;1
1;Evan;m;1
1;Emilyah;w;1
1;Eyad;m;1
1;Emine;w;1
1;Ezra;m;1
1;Emma-Clara;w;1
1;Fabius;m;1
1;Emma-Sophie;w;1
1;Faik;m;1
1;Emy;w;1
1;Fares;m;1
1;Emy-Melanie;w;1
1;Farouk;m;1
1;Enia;w;1
1;Felino;m;1
1;Enoa;w;1
1;Fenix;m;1
1;Erika;w;1
1;Fenrir;m;1
1;Erina;w;1
1;Feras;m;1
1;Esengyuler;w;1
1;Fernando;m;1
1;Esme;w;1
1;Fero;m;1
1;Estella;w;1
1;Fin;m;1
1;Eva-Matea;w;1
1;Findan;m;1
1;Evi;w;1
1;Finjas;m;1
1;Evin;w;1
1;Finley;m;1
1;Fabienne;w;1
1;Finnick;m;1
1;Farwa;w;1
1;Finnlay;m;1
1;Felicitas;w;1
1;Finnley;m;1
1;Fidi;w;1
1;Fionn;m;1
1;Fiene;w;1
1;Firat;m;1
1;Fina;w;1
1;Fitz;m;1
1;Florentine-Malin;w;1
1;Flavio;m;1
1;Franca;w;1
1;Francis;m;1
1;Francesca;w;1
1;Franklyn;m;1
1;Franka;w;1
1;Franz-Xaver;m;1
1;Franz;w;1
1;Fred;m;1
1;Frederica;w;1
1;Freddie;m;1
1;Freyja;w;1
1;Frederic;m;1
1;Fryda;w;1
1;Frido;m;1
1;Gabriella;w;1
1;Fridolin;m;1
1;Gaurinandha;w;1
1;Fritz-Ferdinand;m;1
1;Gwendolynn;w;1
1;Fynn-Elias;m;1
1;Gökçe;w;1
1;Ga;m;1
1;Ha;w;1
1;Gabriel;m;1
1;Hailey-Jane;w;1
1;Gavin;m;1
1;Haily;w;1
1;Gavï;m;1
1;Haley;w;1
1;Gereon;m;1
1;Halisat;w;1
1;Getoar;m;1
1;Hannah-Mai;w;1
1;Gjon;m;1
1;Hanne;w;1
1;Glen;m;1
1;Hanni;w;1
1;Glenn;m;1
1;Havva;w;1
1;Gregor;m;1
1;Hawa;w;1
1;Guri;m;1
1;Hayve;w;1
1;Gökhan;m;1
1;Hazel;w;1
1;Haadi;m;1
1;Hedwig;w;1
1;Halil;m;1
1;Helia;w;1
1;Harry;m;1
1;Helvi;w;1
1;Hauke;m;1
1;Henny;w;1
1;Heinrich;m;1
1;Hermina;w;1
1;Hektor;m;1
1;Hermine;w;1
1;Hennes;m;1
1;Hilde;w;1
1;Henning;m;1
1;Hilja;w;1
1;Herrmann;m;1
1;Hiselys;w;1
1;Hidde;m;1
1;Hollie;w;1
1;Hisham;m;1
1;Hong-Nhi;w;1
1;Hoàng;m;1
1;Idea;w;1
1;Hugó;m;1
1;Ilayda;w;1
1;Hunter-Elliott;m;1
1;Ilinca;w;1
1;Husein;m;1
1;Ilsa;w;1
1;Hussein;m;1
1;Ilvy;w;1
1;Hyuu;m;1
1;Inara;w;1
1;Hêvî;m;1
1;Inaya;w;1
1;Iago;m;1
1;Inga;w;1
1;Ibrahim;m;1
1;Insa;w;1
1;Iden;m;1
1;Iona;w;1
1;Iggy;m;1
1;Iqra;w;1
1;Ilia;m;1
1;Irem;w;1
1;Ilirian;m;1
1;Irma;w;1
1;Ilja;m;1
1;Isabelle;w;1
1;Ilyas;m;1
1;Isminur;w;1
1;İlyas;m;1
1;Iva;w;1
1;Ingmar;m;1
1;Jael;w;1
1;Inigo;m;1
1;Jagoda;w;1
1;Ioannis;m;1
1;Jane;w;1
1;Ionut-Viorel;m;1
1;Jannika;w;1
1;Ishak;m;1
1;Jara;w;1
1;Ismael;m;1
1;Jedda;w;1
1;Iusuf;m;1
1;Jedina;w;1
1;Ivan;m;1
1;Jelena;w;1
1;Ivar;m;1
1;Jella;w;1
1;Ivo;m;1
1;Jena;w;1
1;Jad;m;1
1;Jennifer;w;1
1;Jaiden;m;1
1;Jesenija;w;1
1;Jamal;m;1
1;Jessi;w;1
1;Jan-Linus;m;1
1;Joana;w;1
1;Janik;m;1
1;Joanna-Océane;w;1
1;Janus;m;1
1;Johannah;w;1
1;Jari;m;1
1;Jola;w;1
1;Jarik;m;1
1;Jolene;w;1
1;Jaroslav;m;1
1;Jolin;w;1
1;Jascha;m;1
1;Jona;w;1
1;Jason-Noel;m;1
1;Jonah;w;1
1;Jathaniel;m;1
1;Jonathan;w;1
1;Jayce;m;1
1;Jonna;w;1
1;Jayke;m;1
1;Jorinde;w;1
1;Jelle;m;1
1;Josefa;w;1
1;Jeremiah;m;1
1;Josefien;w;1
1;Jeremias;m;1
1;Josina-Joys;w;1
1;Jeremie;m;1
1;Joséphine;w;1
1;Jeremy;m;1
1;Judith;w;1
1;Jesse;m;1
1;Jula;w;1
1;Jim;m;1
1;Jule;w;1
1;Jivar;m;1
1;Julie;w;1
1;Joe;m;1
1;Julika;w;1
1;John-Levin;m;1
1;Julina;w;1
1;Jon;m;1
1;July;w;1
1;Jonne;m;1
1;Jumi;w;1
1;Jonno;m;1
1;Jun;w;1
1;Jony;m;1
1;June;w;1
1;Joolz;m;1
1;Junly;w;1
1;Joon;m;1
1;Júlia;w;1
1;Jorin;m;1
1;Kadriye;w;1
1;Joschua;m;1
1;Kalea;w;1
1;Josef;m;1
1;Kanita;w;1
1;Joska;m;1
1;Kara;w;1
1;José;m;1
1;Karim;w;1
1;Jules;m;1
1;Karina;w;1
1;Julien;m;1
1;Karli;w;1
1;Julyan-Maximilyan;m;1
1;Karlie;w;1
1;Junchen;m;1
1;Karolina;w;1
1;Junior;m;1
1;Kate;w;1
1;Junis;m;1
1;Kathlyn;w;1
1;Jupp;m;1
1;Kathy;w;1
1;János;m;1
1;Katia;w;1
1;Kaan;m;1
1;Katja;w;1
1;Kaevalya;m;1
1;Katrina;w;1
1;Kai;m;1
1;Kayra;w;1
1;Karam;m;1
1;Keke;w;1
1;Kari;m;1
1;Keti;w;1
1;Karim;m;1
1;Khadija;w;1
1;Karl-Louis;m;1
1;Khánh;w;1
1;Karl-Lukas;m;1
1;Kimberley;w;1
1;Karl-Thorin;m;1
1;Kiswa;w;1
1;Karlo;m;1
1;Klara-Sophie;w;1
1;Kashton;m;1
1;Kleo;w;1
1;Kasimir;m;1
1;Kokoro;w;1
1;Kassem;m;1
1;Kristýna;w;1
1;Kay;m;1
1;Kyana;w;1
1;Keano;m;1
1;Laetitia;w;1
1;Kendrick;m;1
1;Laidina;w;1
1;Kendy;m;1
1;Lale;w;1
1;Kenedi;m;1
1;Lamia;w;1
1;Kenny;m;1
1;Larina;w;1
1;Keo;m;1
1;Latifa;w;1
1;Khaled;m;1
1;Lavie;w;1
1;Khalil;m;1
1;Lavinia;w;1
1;Khôi;m;1
1;Laylin;w;1
1;Kiano;m;1
1;Le;w;1
1;Killien;m;1
1;Lea-Marie;w;1
1;Kimani;m;1
1;Lea-Pauline;w;1
1;Kimi;m;1
1;Lea-Rose;w;1
1;Kjell;m;1
1;Leana;w;1
1;Koa;m;1
1;Leandra;w;1
1;Kolja;m;1
1;Leane;w;1
1;Kolopiano;m;1
1;Leene;w;1
1;Konor;m;1
1;Lelia;w;1
1;Konreth;m;1
1;Lenka;w;1
1;Kristijan;m;1
1;Lenya;w;1
1;Kuno;m;1
1;Leona;w;1
1;Kyano;m;1
1;Leoni;w;1
1;Lamborghini;m;1
1;Leonor;w;1
1;Lars;m;1
1;Leontine;w;1
1;Laurence;m;1
1;Leony;w;1
1;Lauri;m;1
1;Leticia;w;1
1;Layon;m;1
1;Levia;w;1
1;Layth;m;1
1;Levinia;w;1
1;Leaondro;m;1
1;Leya;w;1
1;Leeven;m;1
1;Leyla-Zahra;w;1
1;Leonhard;m;1
1;Lia-Marie;w;1
1;Leonid;m;1
1;Lia-Marija-Lucia;w;1
1;Leto;m;1
1;Lihiem;w;1
1;Levan;m;1
1;Lili;w;1
1;Leve;m;1
1;Lilia;w;1
1;Levente;m;1
1;Lilian;w;1
1;Levi-Wilhelm;m;1
1;Lilith;w;1
1;Levian;m;1
1;Lilja;w;1
1;Levien;m;1
1;Lille;w;1
1;Levius;m;1
1;Lillet;w;1
1;Levy;m;1
1;Lilliana;w;1
1;Lewi;m;1
1;Lillie;w;1
1;Lewis;m;1
1;Lima;w;1
1;Liam-Jayden;m;1
1;Lina-Amira;w;1
1;Lilio;m;1
1;Linea;w;1
1;Linn;m;1
1;Linnea;w;1
1;Lio-Matteo;m;1
1;Lionella;w;1
1;Livian-Pepe;m;1
1;Lisa-Marie;w;1
1;Livius;m;1
1;Lissi;w;1
1;Liêm;m;1
1;Liva;w;1
1;Logan;m;1
1;Liyana;w;1
1;Lois;m;1
1;Liza;w;1
1;Lonis;m;1
1;Lois-Freya;w;1
1;Lorenzo;m;1
1;Loredana;w;1
1;Lorik;m;1
1;Loreley;w;1
1;Loris;m;1
1;Lory;w;1
1;Loui;m;1
1;Loura;w;1
1;Louie;m;1
1;Lovis;w;1
1;Lovis;m;1
1;Lua;w;1
1;Luay;m;1
1;Luca;w;1
1;Luc;m;1
1;Luciana;w;1
1;Luca-Elias;m;1
1;Ludovica;w;1
1;Luca-Jamie;m;1
1;Lujain;w;1
1;Lucca;m;1
1;Lumi;w;1
1;Lukáš;m;1
1;Lya;w;1
1;Lunas;m;1
1;Lyanna;w;1
1;Lunis;m;1
1;Lyla;w;1
1;Luzius;m;1
1;Lylo;w;1
1;Lyam;m;1
1;Lyly;w;1
1;Lévio;m;1
1;Lyna;w;1
1;Lóránt;m;1
1;Lynn;w;1
1;Mael;m;1
1;Lyra;w;1
1;Mahir;m;1
1;Léonie;w;1
1;Major-Lloyd;m;1
1;Madalena;w;1
1;Maksim;m;1
1;Madison-Mia;w;1
1;Malek;m;1
1;Madita;w;1
1;Maleo;m;1
1;Mae;w;1
1;Malio;m;1
1;Maeve;w;1
1;Manou;m;1
1;Maggie;w;1
1;Mansur;m;1
1;Mahdia;w;1
1;Marius;m;1
1;Mahira;w;1
1;Marley;m;1
1;Maily;w;1
1;Marten;m;1
1;Maira;w;1
1;Matei;m;1
1;Malea;w;1
1;Matej;m;1
1;Malenna;w;1
1;Mathis;m;1
1;Malin;w;1
1;Mathéo;m;1
1;Maliya;w;1
1;Matthes;m;1
1;Malte;w;1
1;Mattheus;m;1
1;Malva;w;1
1;Mattia;m;1
1;Malvina;w;1
1;Mattias;m;1
1;Mana;w;1
1;Maurice;m;1
1;Manujela;w;1
1;Maxime;m;1
1;Marala;w;1
1;Maximilian-George;m;1
1;Margaret;w;1
1;Mayar;m;1
1;Maria-Rebeca;w;1
1;Maylo;m;1
1;Mariana;w;1
1;Melchior;m;1
1;Mariebelle;w;1
1;Merlin;m;1
1;Marieke;w;1
1;Miat;m;1
1;Marijella;w;1
1;Michel;m;1
1;Marilena;w;1
1;Mico;m;1
1;Marisa;w;1
1;Miel;m;1
1;Marissa;w;1
1;Mihail;m;1
1;Marni;w;1
1;Mijo;m;1
1;Marnie;w;1
1;Mike;m;1
1;Martyna;w;1
1;Mikhail;m;1
1;Mary-Jane;w;1
1;Mikis;m;1
1;Maschena;w;1
1;Miklas;m;1
1;Matilde;w;1
1;Milan-Nathaniel;m;1
1;Matthea;w;1
1;Milano;m;1
1;Mavi;w;1
1;Mile;m;1
1;Mavie;w;1
1;Milian;m;1
1;May;w;1
1;Milio;m;1
1;Mayla;w;1
1;Milo-Liam;m;1
1;Mayleen;w;1
1;Minosch;m;1
1;Mechthild;w;1
1;Miquel;m;1
1;Melania;w;1
1;Miran-Ali;m;1
1;Melinda;w;1
1;Mirco;m;1
1;Meliya;w;1
1;Mirow;m;1
1;Melody;w;1
1;Mirzan;m;1
1;Mely;w;1
1;Mischa;m;1
1;Melyna;w;1
1;Mischka;m;1
1;Meri;w;1
1;Misha;m;1
1;Merna;w;1
1;Mitya;m;1
1;Merve;w;1
1;Mohamed;m;1
1;Meryem-Nur;w;1
1;Mohand;m;1
1;Meryemnaz;w;1
1;Mohhammad;m;1
1;Merylin;w;1
1;Murat;m;1
1;Meta;w;1
1;Mylo;m;1
1;Mette;w;1
1;Mátyás;m;1
1;Meva;w;1
1;Máté;m;1
1;Mevliye-Masal;w;1
1;Mäx;m;1
1;Mex;w;1
1;Müslüm;m;1
1;Mia-Elija;w;1
1;Nacho;m;1
1;Mia-Sophie;w;1
1;Nahuel;m;1
1;Mialis;w;1
1;Nam;m;1
1;Michalina;w;1
1;Nathaniel;m;1
1;Michelle;w;1
1;Nello;m;1
1;Mihriban;w;1
1;Neon;m;1
1;Mikah;w;1
1;Nhat;m;1
1;Mila-Marie;w;1
1;Nicklas;m;1
1;Milea;w;1
1;Nicola;m;1
1;Miley;w;1
1;Nidal;m;1
1;Milia;w;1
1;Nielo;m;1
1;Milijana;w;1
1;Niilo;m;1
1;Milina;w;1
1;Niko;m;1
1;Millie;w;1
1;Nikolaos;m;1
1;Milu;w;1
1;Nikoloz;m;1
1;Mimi;w;1
1;Nimrod;m;1
1;Minel;w;1
1;Nion;m;1
1;Minh;w;1
1;Noa;m;1
1;Miona;w;1
1;Noah-Mason;m;1
1;Miroslava;w;1
1;Noam;m;1
1;Monika;w;1
1;Nolan;m;1
1;Myra;w;1
1;Norvid;m;1
1;Najah;w;1
1;Odysseas;m;1
1;Nala;w;1
1;Ofori;m;1
1;Nami;w;1
1;Ofure;m;1
1;Namica;w;1
1;Oleg;m;1
1;Nane;w;1
1;Omar;m;1
1;Nanna;w;1
1;Orlan;m;1
1;Nara;w;1
1;Otis;m;1
1;Nataly;w;1
1;Pablo;m;1
1;Nathalie;w;1
1;Pacôme;m;1
1;Nea;w;1
1;Pan;m;1
1;Nehir;w;1
1;Pascal;m;1
1;Nell;w;1
1;Patrik;m;1
1;Nevin;w;1
1;Pepe-Bennet;m;1
1;Như;w;1
1;Philip;m;1
1;Niayesh;w;1
1;Phillian;m;1
1;Nicole;w;1
1;Pino;m;1
1;Nikar;w;1
1;Platon;m;1
1;Nila;w;1
1;Pépe;m;1
1;Nili;w;1
1;Qais;m;1
1;Noelle;w;1
1;Quang;m;1
1;Noemie;w;1
1;Quoc;m;1
1;Nomi;w;1
1;Raffael;m;1
1;Noor;w;1
1;Ragnar;m;1
1;Norah;w;1
1;Ralph;m;1
1;Noura;w;1
1;Ramadan;m;1
1;Novella;w;1
1;Rami;m;1
1;Nuri;w;1
1;Ramy;m;1
1;Nuria;w;1
1;Ratmir;m;1
1;Océane;w;1
1;Ravi;m;1
1;Onalenna;w;1
1;Rayan;m;1
1;Ornella;w;1
1;Reef;m;1
1;Paola;w;1
1;Reigu;m;1
1;Patrizia;w;1
1;Reynard;m;1
1;Pauline-Karina;w;1
1;Rezan;m;1
1;Payton-Melody;w;1
1;Rian;m;1
1;Pebbles;w;1
1;Richard;m;1
1;Pepe;w;1
1;Ricky;m;1
1;Petra;w;1
1;Robb;m;1
1;Phelina;w;1
1;Robyn;m;1
1;Philina;w;1
1;Rocko;m;1
1;Philippa;w;1
1;Rojan;m;1
1;Phoibe;w;1
1;Rolex;m;1
1;Phương;w;1
1;Romeo;m;1
1;Pia-Marie;w;1
1;Roméo;m;1
1;Polina;w;1
1;Ronnymo;m;1
1;Rabia;w;1
1;Rostom;m;1
1;Rachel;w;1
1;Rui;m;1
1;Rachida;w;1
1;Ryan-Min;m;1
1;Raia;w;1
1;Sahin;m;1
1;Rala;w;1
1;Said-Ibrahim;m;1
1;Rameesha;w;1
1;Saladin;m;1
1;Rania;w;1
1;Salah;m;1
1;Raphaëlle;w;1
1;Saleh;m;1
1;Raya;w;1
1;Sam;m;1
1;Rebeca;w;1
1;Samir;m;1
1;Rei;w;1
1;Samson;m;1
1;Ria;w;1
1;Samuele;m;1
1;Rio;w;1
1;Sascha;m;1
1;Robyn;w;1
1;Senad;m;1
1;Rojina;w;1
1;Sene;m;1
1;Romi;w;1
1;Silas;m;1
1;Rosalie-Pia;w;1
1;Soeren;m;1
1;Rosemarie;w;1
1;Sohaib;m;1
1;Rubi;w;1
1;Souleymane;m;1
1;Rubina;w;1
1;Stefan;m;1
1;Ruchama;w;1
1;Stephan;m;1
1;Rudeanu;w;1
1;Steve;m;1
1;Ryana;w;1
1;Stian;m;1
1;Rémie;w;1
1;Sumeru;m;1
1;Sabeth;w;1
1;Sören;m;1
1;Sabrina;w;1
1;Taim;m;1
1;Safiya;w;1
1;Taio;m;1
1;Safiyah;w;1
1;Tamino;m;1
1;Safoula;w;1
1;Tamio;m;1
1;Sahra;w;1
1;Tamme;m;1
1;Samanvita;w;1
1;Tamás;m;1
1;Sanna;w;1
1;Tarik;m;1
1;Sarah-Jane;w;1
1;Tassilo;m;1
1;Sarina;w;1
1;Tavis;m;1
1;Selena;w;1
1;Tayler;m;1
1;Selina;w;1
1;Taylor;m;1
1;Sena;w;1
1;Tayson;m;1
1;Serin;w;1
1;Telmo;m;1
1;Sham;w;1
1;Teodor;m;1
1;Sienna;w;1
1;Teodoro;m;1
1;Silvana;w;1
1;Tero;m;1
1;Simonne;w;1
1;Thaddäus;m;1
1;Soey;w;1
1;Thadeus;m;1
1;Soléa;w;1
1;Thiago;m;1
1;Soniya;w;1
1;Thilo;m;1
1;Soumaya;w;1
1;Thor;m;1
1;Stefanie;w;1
1;Thorben;m;1
1;Stephanie;w;1
1;Thorwin;m;1
1;Suse;w;1
1;Théodore;m;1
1;Suvi;w;1
1;Tido;m;1
1;Syeda;w;1
1;Till-Fiete;m;1
1;Sylvia;w;1
1;Tillman;m;1
1;Taiojah;w;1
1;Tilman;m;1
1;Taisia;w;1
1;Timmy;m;1
1;Tala;w;1
1;Tino;m;1
1;Talia;w;1
1;Tiogo;m;1
1;Talin;w;1
1;Tito;m;1
1;Talina;w;1
1;Tjarven;m;1
1;Talissa;w;1
1;Tjell;m;1
1;Talora;w;1
1;Tomasz;m;1
1;Tamina;w;1
1;Tommaso;m;1
1;Tanem;w;1
1;Tommes;m;1
1;Telly;w;1
1;Tomte;m;1
1;Thalea;w;1
1;Trim;m;1
1;Thessa;w;1
1;Trong;m;1
1;Thia;w;1
1;Turan;m;1
1;Thilda;w;1
1;Tyler;m;1
1;Thilo;w;1
1;Tymoteusz;m;1
1;Thorvi;w;1
1;Ubada;m;1
1;Thị;w;1
1;Udo;m;1
1;Tiara;w;1
1;Uriel;m;1
1;Tinka-Mira;w;1
1;Vadim;m;1
1;Tiu;w;1
1;Val;m;1
1;Toja;w;1
1;Valentino;m;1
1;Tomma;w;1
1;Vasilije;m;1
1;Tori;w;1
1;Vegard;m;1
1;Toula;w;1
1;Vico;m;1
1;Tracy;w;1
1;Viggo;m;1
1;Tuana;w;1
1;Vigilino-Julien;m;1
1;Tuuli;w;1
1;Vincenzo;m;1
1;Twyla;w;1
1;Vinzent;m;1
1;Tâm;w;1
1;Vito;m;1
1;Valerie;w;1
1;Vitus;m;1
1;Valerija;w;1
1;Vladislav;m;1
1;Valeska;w;1
1;Vuk;m;1
1;Valia;w;1
1;Vũ;m;1
1;Vasilisa;w;1
1;Walid;m;1
1;Vera;w;1
1;Wanja;m;1
1;Vilma;w;1
1;Willem;m;1
1;Vinja;w;1
1;Wim;m;1
1;Vitoria;w;1
1;Wolf;m;1
1;Vivien;w;1
1;Wowa;m;1
1;Vivienne;w;1
1;Xavier;m;1
1;Vy;w;1
1;Yacou;m;1
1;Warda;w;1
1;Yafet;m;1
1;Wiebke;w;1
1;Yahya;m;1
1;Wieka;w;1
1;Yakoub;m;1
1;Wilhelmina;w;1
1;Yaman;m;1
1;Wilhelmine;w;1
1;Yann;m;1
1;Willow;w;1
1;Yanni;m;1
1;Wilmine;w;1
1;Yari;m;1
1;Winja;w;1
1;Yaron;m;1
1;Winnie;w;1
1;Yasha;m;1
1;Winter;w;1
1;Yassin;m;1
1;Xenia;w;1
1;Yassir;m;1
1;Yara-Sophia;w;1
1;Yavuzhan;m;1
1;Yasemin;w;1
1;Yazdan;m;1
1;Yasmin;w;1
1;Yonnes;m;1
1;Yasmina;w;1
1;Yorik;m;1
1;Yeliz;w;1
1;Yosuf;m;1
1;Ylvie;w;1
1;Younes;m;1
1;Yonah;w;1
1;Younès;m;1
1;Yonka;w;1
1;Youri;m;1
1;Yuli;w;1
1;Youssef;m;1
1;Yunia;w;1
1;Youssof;m;1
1;Yvy;w;1
1;Yousuf;m;1
1;Yãgmur;w;1
1;Yunes;m;1
1;Zaklin;w;1
1;Yunis;m;1
1;Zara;w;1
1;Yunus;m;1
1;Zehra-Liane;w;1
1;Yusef;m;1
1;Zeinab;w;1
1;Zachary;m;1
1;Zeren;w;1
1;Zahar;m;1
1;Zeynep;w;1
1;Zaid;m;1
1;Zoey;w;1
1;Zane;m;1
1;Zoë;w;1
1;Zayan;m;1
1;Zuzanna;w;1
1;Ástur;m;1
1;Änne;w;1
1;Çınar;m;1
1;Élea;w;1
1;Émile;m;1
1;Şirin;w;1
1;Étienne;m;1
1;Ụtọnwa;w;1
1;Đan;m;1
1;Đăng;m;1
1;Đửc;m;1
